Frame,Recognized_Text,ad
AD0256_Frame_70.png,"ECK, BECKS, SAPPHIRE, German Sapphire Hops, ShaoTH TaSTE, ALc Ivol",AD0256
AD0256_Frame_720.png,DECI<5,AD0256
AD0256_Frame_730.png,"bECKS, IEST, Ohival, 73",AD0256
AD0256_Frame_740.png,"JR, bECKS, THEST, Galcvol, cI€, FT",AD0256
AD0256_Frame_750.png,"OUR, BECKS, OTHEST, Galc Nvol, ECKS",AD0256
AD0256_Frame_760.png,"OUR, BECK;, MOOTHEST, AC Vol, BECKS, YFT, Kecis, SAPPHIRE",AD0256
AD0256_Frame_770.png,"OUR, BECKS, SMOOTHEST, GAlc ivol, BECKS, YET, Kecis, Hesttcrslbly, SAPPHIRE, anam",AD0256
AD0256_Frame_780.png,"OUR, BECK;, SMOOTHEST, CVol, BECKS, YET, KEcKS, SAPPHIRE, Always Euilby Responsibly:, OzutJ Urauarei Beck & Co , Beck Sqbuppi, Deet; SL Louls; MO",AD0256
AD0256_Frame_790.png,"OUR, BECK$, SMOOTHEST, Ac ro, BECKS, YET, Kecis, SAPPHIRE, Always Ebv Responsibly:, 2013 Brauatel Beck & Co , Beck Spbuppl, Ncer; SL Louls; MO",AD0256
AD0256_Frame_80.png,"Eck:, ALC /VOL, BECKS, SAPPHIRE, Keaman Sapphire Kofs, ShoOTHTASTE",AD0256
AD0256_Frame_800.png,"OUR, BECKs, SMOOTHEST, Acor, BECKS, YET, Wccis, SAPPHIRE, Always Enjoy Responsibly:, 092018 Brauarel Beck & Co , Beck SQ Sapphlre Dcor; SL Louls; MO",AD0256
AD0256_Frame_810.png,"OUR, BECKS, SMOOTHEST, ALc Fd, BECKS, YET, Uccks, SAPPHIRE, Always Enjoy Responsibly:, 02013 Brauerel Beck & Co , Beck sQ Sapphlre Deor; SL Louls; MO",AD0256
AD0256_Frame_820.png,"OUR, BEcKs, SMOOTHEST, UEacAo, BECKS, YET, Eccis, SAPPHIRE, Always Enjoy Responsibly:, 02013 Brauetel Beck, Co , Beck sQ Sapphlre Deor; SL Louls; MD",AD0256
AD0256_Frame_830.png,"OUR, ECKS, Hntf, SMOOTHEST, BECKS, YET, Eccis, SAPPHIRE, Always Enjoy Responsibly:, 62013 Brauetel Bech, Co , Beck stD Sapphlre Beef; SL Louls; MO",AD0256
AD0256_Frame_840.png,"OUR, BECKS, SMOOTHEST, Ac N, BECKS, YET, Wcci, SAPPHIRE, Always Enjoy Responsibly:, 092013 Brauerel Beck & Co , Beck stD Sapphlre Beet; SL Louls; MO",AD0256
AD0256_Frame_90.png,"BEcK:, ALC /VOL, BECKS, SAPPHIRE, Cermansapphire, Smooth TaSTE, HoES",AD0256
AD0257_Frame_280.png,"euttedser, BLACK CAOWI, U AoLoEleeetn",AD0257
AD0257_Frame_290.png,"BBueeider, BLACK CROWM, 60ldeneepteee",AD0257
AD0257_Frame_400.png,Ss,AD0257
AD0257_Frame_480.png,"ENjOY Rei, ONSIBLY, 02013A-B, BuDwEiscR@) Buck Gnowx Laoen, St. Louis, MO",AD0257
AD0257_Frame_490.png,"ENjOY RESPONSIBLY, 02013 A-B, BuDwEIER@) Buck CrowN LAOER, St; Louis, MO",AD0257
AD0257_Frame_500.png,"ENjoY RESPONSIBLY, 02013 A-B, BuDwEIBER@) Blaok CrowN LAGER, St. Louis, MO",AD0257
AD0257_Frame_510.png,"ENjoY RESPONSIBLY, 02013 A-B, BuDwEIGER@) Blok CrowN LAGER, St; Louis, MO",AD0257
AD0257_Frame_520.png,"ENjoY RESPONSIBLY, 02013 A-B, BuDwEIBER@) Blaok CrowN LAGER, St; Louis, MO",AD0257
AD0257_Frame_530.png,"ENJOY RESPONSIBLY, 02013 A-B, BuDwEIsER@) Blaok CROWN LAGER, ST, Louis, MO",AD0257
AD0257_Frame_540.png,"ENJoY RESPONSIBLY, 02013 A-B, BuDwEIBER@) Blok CROWN LAGER, ST. Louis, MO",AD0257
AD0257_Frame_550.png,"ENjoY RESPONSIBLY, 02013 A-B, BuDwEIsER@) Blck CrowN LAGER, ST. Louis, MO",AD0257
AD0257_Frame_650.png,18,AD0257
AD0257_Frame_750.png,"IcK CROVM, LoTALCND, NEW, FBudieioet, BLACK CROWN, BLACK CROWN",AD0257
AD0257_Frame_760.png,"JLAcK CrOwM, LorALcNo, NEW, FBudwveised, BLACK CROWN, BLACK CROWN",AD0257
AD0257_Frame_770.png,"JcK COUI, LORALDND, NEW, FBudiveisek, BLACK CROWN, BLACK CROWN",AD0257
AD0257_Frame_780.png,"ack CAOW, LomaLCNd, NEW, FBudoveidek, BLACK CROWN, BLACK CROWN",AD0257
AD0257_Frame_790.png,"JLAcK CAOWA, LomALCNd, NEW, FBudiveioet, BLACK CROWN, BLACK CROWN",AD0257
AD0257_Frame_800.png,"LLAcK CAOWM, LOALCND, NEW, FBudieioed, BLACK CROWN, BLAcK CROWN",AD0257
AD0257_Frame_810.png,"MAcK CAOWI, LOrALeNd, NEW, FBudweiset, BLACK CROWN, BLACK CROWN",AD0257
AD0257_Frame_820.png,"MacK CAOWIA, LoraLrNd, NEW, FBudweiset, BLACK CROWN, BLACK CROWN",AD0257
AD0257_Frame_830.png,"MACK CAOWI, LORALCND, NEW, FBudoeidek, BLACK CROWN, BLACK CROWN",AD0257
AD0257_Frame_840.png,"MACK CAOWA, Lo aLcnd, NEW, FBudoseisek, BLACK CROWN, BLACK CROWN",AD0257
AD0258_Frame_190.png,1V,AD0258
AD0258_Frame_280.png,(croln,AD0258
AD0258_Frame_300.png,WAck CMowh,AD0258
AD0258_Frame_540.png,"McTcm, ucK",AD0258
AD0258_Frame_550.png,"cicad, QucK Cnotyh",AD0258
AD0258_Frame_560.png,"Uctcam, QucK Cntm",AD0258
AD0258_Frame_570.png,Mccnuat,AD0258
AD0258_Frame_700.png,"Enjoy ReapOnSIBLY, 02013 A- B; BuawEIsEn@) Buck CnowN LAGEn; ST; Lours; MO",AD0258
AD0258_Frame_710.png,"Uoy ReSponsiaLY, 02013A-B, FIGEA@) BLack CROwN LAGER, ST, Louig; MO",AD0258
AD0258_Frame_720.png,"Oy RESPONSIBLY, 02013A-B; Bupa, RGEA@ BLack CROwN LAGER; ST; Louig; MO",AD0258
AD0258_Frame_730.png,"ENjoY RESPONSIBLY, 02013 A-B; Bup EIGERQ) Buck CnOwN LAGER, ST, Louig, MO",AD0258
AD0258_Frame_740.png,"ENJOY RESPONSIBLY, 02013 A-B; BupwEIBER@) BLck CROwN LAGER; ST. Louie, MO",AD0258
AD0258_Frame_750.png,"enioy Re-ponsibly, 02013 A-B; BupwEIBER@) BLck CRowN LAGER; ST; Louie, MO",AD0258
AD0258_Frame_760.png,"NJoy RESRONSIBL, ia-B; BUSNELRW Blaci, S7; Louie, MQ, ha, AGER;",AD0258
AD0258_Frame_770.png,"ENJOy Reeronsibly, 02013 A:, Blowciser@ Blck Craxn LAceR, St; Loure; MG",AD0258
AD0258_Frame_780.png,"EnJjoy RespOnsiely, 12013 A-B; BuGwreIsER@ BLicx CRowN LPER , St; Lous, MQ",AD0258
AD0258_Frame_790.png,"TucK CAOM, Lot, NEW, FBudieioed, BLACK CROWN, BLACK CROWN",AD0258
AD0258_Frame_800.png,"LLAcK CAOVN, ArNd, NEW, FBudoeiset, BLACK CROWN, BLACK CROWN",AD0258
AD0258_Frame_810.png,"ucK CAOV, RoraLcnd, NEW, FBudweioed, BLACK CROWN, BLACK CROWN",AD0258
AD0258_Frame_820.png,"Mack ChOW, Lotalcnd, NEW, FBudiveisek, BLACK CROWN, BLAcK CAOWN",AD0258
AD0258_Frame_830.png,"IuAcK CAOM, LoraLcnd, NEW, FBudiveioet, BLACK CROWN, BLACK CROWN",AD0258
AD0258_Frame_840.png,"FLAcK CAOVM, Ad, ALcND, NEW, FBudweisek, BLACK CROWN, BLACK CAOWN",AD0258
AD0258_Frame_850.png,"TLAcK CAOMM, LotaLcnd, NEW, FBudweioed, BLACK CROWN, BLAcK CAOWN",AD0258
AD0259_Frame_1290.png,"Gd, TRANC,, 1/",AD0259
AD0259_Frame_1310.png,ta,AD0259
AD0259_Frame_1510.png,"ITS ONLY WEIRD, IF IT DOESNT WORK",AD0259
AD0259_Frame_1520.png,"ITS ONLY WEIRD, IF IT DOESN'T WORK",AD0259
AD0259_Frame_1530.png,"ITS ONLY WEIRD, IT DOESNT WORK",AD0259
AD0259_Frame_1540.png,"ITS ONLY WEIRD, IF IT DOESN'T WORK, QwunL",AD0259
AD0259_Frame_1550.png,"ITS ONLY WEIRD, IF IT DOESN'T WORK",AD0259
AD0259_Frame_1560.png,"ITS ONLY WEIRD, IT DOESN'T WORK",AD0259
AD0259_Frame_1620.png,"BuE, HE, BLD, gha, TKD, FLVI, EDToL, Staae, EMJOY RESPONSIBLY, 2013 ANHCUSER DUSCH; DUD LIGHT DCER: ST, LOUIS. MO",AD0259
AD0259_Frame_1630.png,"BuE, #HEREWEGO, BUD, LIGH #, TKD, FLVI, alt, aaeen, EMJOY RESPONSLBLY, (2013 ANHCUSCR DUSCH; BUD LIGHT dCer: ST , LOUIS. MO",AD0259
AD0259_Frame_1640.png,"BuE, #HEREWEGO, ELD, Cighi, THD, XLVI, amnt, Saei, EMJOY RESPONSIBLY, 2013 ANHCUSCR DUSCH; DUD LIGHT DCeR: ST, LOUIS. MO",AD0259
AD0259_Frame_1650.png,"BUI, #HEREWEGO, EUD, LIGK<, IOKO, XLVII, HOIHE, 3aned, EMJOY RESPONSIBLY, 012013 ANHCUSER DUSCH; DUD LIGHT DCER: ST, LOUIS. MO",AD0259
AD0259_Frame_1660.png,"BUI, #HEREWEGO, BUD, Ligh{, IKT, XLVII, Telh, Saed, ENJOY RESPONSIEL Y, 2013 ANHCUSCR DUSCH; DUD LIGHT DCeR: ST, LOUIS. MO",AD0259
AD0259_Frame_1670.png,"BUE, #HEREWEGO, BUD, Ligh,, IGKT, XLVII, emhE, aed, ENJOY RESPONSIEL Y, 2013 ANHCUSCR DUSCH; DUD LIGHT DCeR: ST, LOUIS. MO",AD0259
AD0259_Frame_1680.png,"BUL=, #HEREWEGO, BUD, Ligha, IKT, XLVII, Temh, FMJOY RESPONSIBL Y, 2013 ANHCUSCR DUSCH; DUD LIGHT DCeR: ST, LOUIS. MO",AD0259
AD0259_Frame_1690.png,"BUL, #HEREWEGO, BUD, KIGH, IKT, XLVII, Temh, 3ned, FMJOY RESPONSIBL Y, 2013 ANHCUSCR DUSCH; DUD LIGHT DceR: ST, LOUIS. MO",AD0259
AD0259_Frame_180.png,Ocom,AD0259
AD0259_Frame_190.png,Acom,AD0259
AD0259_Frame_200.png,Ane{,AD0259
AD0259_Frame_210.png,edn,AD0259
AD0259_Frame_270.png,Jn,AD0259
AD0259_Frame_280.png,D0o,AD0259
AD0259_Frame_360.png,"238, BuD, UNT",AD0259
AD0259_Frame_530.png,Shon,AD0259
AD0259_Frame_540.png,Aqess,AD0259
AD0259_Frame_580.png,Bar,AD0259
AD0259_Frame_590.png,Bar,AD0259
AD0259_Frame_60.png,"8243, IStadIuM",AD0259
AD0259_Frame_670.png,"15, BuD, VSM",AD0259
AD0259_Frame_680.png,"731, 450D, USH",AD0259
AD0259_Frame_690.png,"B3L, B0D, Ligh",AD0259
AD0259_Frame_70.png,"Ustadiun, 8248",AD0259
AD0259_Frame_740.png,"ELD, 88, LISNT",AD0259
AD0259_Frame_750.png,"EuD, Da, Ga",AD0259
AD0260_Frame_1040.png,ol,AD0260
AD0260_Frame_1210.png,7605,AD0260
AD0260_Frame_1220.png,6as,AD0260
AD0260_Frame_1230.png,G05,AD0260
AD0260_Frame_1320.png,JV,AD0260
AD0260_Frame_1340.png,Kc,AD0260
AD0260_Frame_1350.png,Ka,AD0260
AD0260_Frame_1640.png,"UBudoveisehe, #CLYDESDALES, ENjoy RESPONSIBLY, 02013 ANHEUSER-BuScH; BuDwEISER@ BEER, St. Louis, MO",AD0260
AD0260_Frame_1650.png,"aluin, [Budweisef, #CLYDESDALES, ENjoy RESPONSIBLY, 02013 ANHEUSER-BuscH; BuDWEISER@ BEER, St, Louis, MO",AD0260
AD0260_Frame_1660.png,"TBwdwveisen, #CLYDESDALES, ENjoy RESPONSIBLY, 02013 ANHEUSER-BuScH; BuDWEISER@) BEER, St. Louis, MO",AD0260
AD0260_Frame_1670.png,"[Budwveisefe, #CLYDESDALES, ENjoy RESPONSIBLY, 02013 ANHEUSER-BuSCH; BuDWEISER@ BEER, St, Louis, MO",AD0260
AD0260_Frame_1680.png,"[Budwveisefe, #CLYDESDALES, ENjoy RESPONSIBLY, 02013 ANHEUSER-BuSCH; BuDWEISER@ BEER, St. Louis, MO",AD0260
AD0260_Frame_540.png,ABudtcisor curbe,AD0260
AD0260_Frame_550.png,"ABudecisor, CLTD",AD0260
AD0260_Frame_560.png,"SBudwciser, CLDLUDal",AD0260
AD0260_Frame_570.png,"SBudeudiser, ODEnnALaa",AD0260
AD0260_Frame_580.png,JNAL,AD0260
AD0260_Frame_590.png,JNAL,AD0260
AD0260_Frame_660.png,"OBudeisen, CLY DESDALEB",AD0260
AD0260_Frame_670.png,"ABudqeisen, CLYDEEDALDB",AD0260
AD0260_Frame_680.png,"ABudteisen, CLY DEEDALDB",AD0260
AD0260_Frame_690.png,"OBudtveisex, CLY DEBDALDB",AD0260
AD0260_Frame_800.png,THREE YEARS LATER,AD0260
AD0260_Frame_810.png,THREE YEARS LATER,AD0260
AD0260_Frame_820.png,THREE YEARS LATER,AD0260
AD0260_Frame_830.png,THREE YEARS LATER,AD0260
AD0260_Frame_840.png,THREE YEARS LATER,AD0260
AD0260_Frame_850.png,"HeVou, Coming to, Things, (ppening, Clydesdales, Budweiser, Chicago",AD0260
AD0260_Frame_860.png,"AC VOU, Coming to, Things, ppening, Clydesdales, Budweiser, Chicago",AD0260
AD0260_Frame_870.png,"QO aTC VOU, Coming to, Things, ppening, Clydesdales, Budweiser, Chicago",AD0260
AD0260_Frame_880.png,"J0 arc Vou, Coming t0, Ig Things, Happening, Clydesdales, Budweiser, Chicago",AD0260
AD0260_Frame_890.png,"60 arc Vou, to, Coming, Ig Things, Happening, Clydesdales, Budweiser, Chicago",AD0260
AD0261_Frame_150.png,Calvin Klein,AD0261
AD0261_Frame_250.png,"Klein, Calvin",AD0261
AD0261_Frame_260.png,"Klei, Calvin",AD0261
AD0261_Frame_270.png,Calvin Klein,AD0261
AD0261_Frame_280.png,"Klei, Calvin",AD0261
AD0261_Frame_290.png,Klein,AD0261
AD0261_Frame_300.png,Klein,AD0261
AD0261_Frame_310.png,"Klein, Cavin",AD0261
AD0261_Frame_320.png,"Klein, Calvin",AD0261
AD0261_Frame_330.png,"Klein, Calvin",AD0261
AD0261_Frame_380.png,"~CNin, Klein",AD0261
AD0261_Frame_390.png,"ONin, Klein",AD0261
AD0261_Frame_400.png,"IMA, Klein",AD0261
AD0261_Frame_410.png,Klein,AD0261
AD0261_Frame_420.png,Klein,AD0261
AD0261_Frame_430.png,Kicin,AD0261
AD0261_Frame_440.png,7cin,AD0261
AD0261_Frame_480.png,"Vin, Clt",AD0261
AD0261_Frame_490.png,"[i, calic",AD0261
AD0261_Frame_510.png,Calvin,AD0261
AD0261_Frame_520.png,"Kin, ali",AD0261
AD0261_Frame_530.png,"/in, Cl",AD0261
AD0261_Frame_560.png,Calvin Klein,AD0261
AD0261_Frame_570.png,Calvin Klein,AD0261
AD0261_Frame_580.png,Calvin Klein,AD0261
AD0261_Frame_590.png,Calvin Klein,AD0261
AD0261_Frame_60.png,Caivin Klein,AD0261
AD0261_Frame_690.png,"Vlcin, Cakur",AD0261
AD0261_Frame_70.png,"Klein, Caivin",AD0261
AD0261_Frame_700.png,"Klein, ICdvin",AD0261
AD0261_Frame_710.png,"Klein, ICavin",AD0261
AD0261_Frame_730.png,C 0 N € E P T,AD0261
AD0261_Frame_740.png,"Calvin Klein, C 0 N C E P T, calvinklein.com, #calvinklein",AD0261
AD0261_Frame_750.png,"Calvin Klein, C 0 N C E P T, calvinklein com, #calvinklein",AD0261
AD0261_Frame_760.png,"Calvin Klein, C 0 N € E P T, calvinklein com, #calvinklein",AD0261
AD0261_Frame_770.png,"Calvin Klein, C 0 N € E P T, calvinklein com, #calvinklein",AD0261
AD0261_Frame_780.png,"Calvin Klein, C 0 N € E P T, calvinklein com, #calvinklein",AD0261
AD0261_Frame_790.png,"Calvin Klein, C 0 N € E P T, calvinklein com, #calvinklein",AD0261
AD0261_Frame_80.png,"Klein, Caivin",AD0261
AD0261_Frame_800.png,"Calvin Klein, C 0 N € E P T, calvinklein com, #calvinklein",AD0261
AD0261_Frame_810.png,"Calvin Klein, C 0 N € E P T, calvinklein com, #calvinklein",AD0261
AD0261_Frame_820.png,"Calvin Klein, C 0 N € E P T, calvinklein com, #calvinklein",AD0261
AD0261_Frame_830.png,"Calvin Klein, C 0 N € E P T, calvinklein com, #calvinklein",AD0261
AD0261_Frame_840.png,"Calvin Klein, C 0 N € E P T, calvinklein com, #calvinklein",AD0261
AD0261_Frame_850.png,"Calvin Klein, C 0 N € E P T, calvinklein com, #calvinklein",AD0261
AD0261_Frame_90.png,"Klein, Caivin",AD0261
AD0262_Frame_100.png,cts com,AD0262
AD0262_Frame_110.png,"com, cors",AD0262
AD0262_Frame_730.png,cars.com,AD0262
AD0262_Frame_740.png,cars.com,AD0262
AD0262_Frame_750.png,cars.com,AD0262
AD0262_Frame_760.png,"cars.com, Fld",AD0262
AD0262_Frame_770.png,cars.com,AD0262
AD0262_Frame_780.png,"cars.com, ALL, #nodrama",AD0262
AD0262_Frame_790.png,"cars.com, ALL DRIVE iodo, #nodrama, nd",AD0262
AD0262_Frame_800.png,"cars.com, ALL DRIVE Nodrama:, #nodrama, diacom",AD0262
AD0262_Frame_810.png,"cars.com, ALL DRIVE No drama:, #nodrama, com, Fdla",AD0262
AD0262_Frame_820.png,"cars.com, ALL DRIVE. No drama:, #nodrama, Cdla coW",AD0262
AD0262_Frame_830.png,"(cars.com, ALL DRIVE No drama:, #nodrama, Gale com",AD0262
AD0262_Frame_840.png,"cars.com, ALL DRIVE No drama:, #nodrama, Cala cow",AD0262
AD0262_Frame_90.png,cots com,AD0262
AD0263_Frame_620.png,"Jry 20 Healestate, Realoey Cotpany. GEHTURY 210 ans, MARTER, bolder, TER @are Raplstered |, Bx Cemelltn, Estal, LLC, Junumly Con, Equal Mousing Upeortumily - Fack LEMTuAY, Qtce I2 Indenel",AD0263
AD0263_Frame_630.png,"C21.COM, Century 21 Real Estate LLC;, Realoey Comnany. GENTURY ZI0) and SHARTER; BOLDER. FASTERO, Reeistcren, Centuty, Real Estate LC: An Equal @pportunily Compank. Equal Hausing Opportungly = Eack CENTURY 21 Oice, Indenendently Oaned and Oparated, Cluy2l",AD0263
AD0263_Frame_640.png,"C21.COM, Century 21 Real Estate LLC;, Realoey Company. GENTURY 210) and SHARTER, BOLDER FASTER @ are Replstered Trademarks O xned By Century, Real Estate LC: An Equal Opportunily Company. Equal Hausing Opportunely . Each CENTURY 21 Oice, Indenendently @ucned and Oparated, Cnlu2l",AD0263
AD0263_Frame_650.png,"C21.COM, Century 21 Real Estate LLC;, Realoey Company. GEMTURY 210 and SHARTER, BOLDER FASTER @ are Replstered Trademark$ @xned By Century, Real Estate LLC: An Equal Opportunily Company. Equal Housing Opportunely . Each CENTURY 21 Oice, Indenendently @ucned and Oparated, Canlury2l",AD0263
AD0263_Frame_660.png,"C21.COM, Century 21 Real Estate LLC;, Realoey Company. GEMTURY 210 and SHARTER, BOLDER FASTER @) are Replstered Trademark s Oned By Century, Real Estate LLC: An Equal Opportunily Company. Equal Housing Opportungly . Each CENTURY 21 Oice, Indenendently @ucned and Operated, Clu2l",AD0263
AD0263_Frame_670.png,"SMARTER, C21.COM, Century 21 Real Estate LLC;, Realoey Company. GEMTURY 210 and SHARTER, BOLDER FASTER @) are Replstered Trademark $ Oned By Century, Real Estate LLC: An Equal Opporunily Company. Equal Housing Opportungly . Each CENTURY 21 Oice, Indenendently Oucned and Operated, Cnu2l",AD0263
AD0263_Frame_680.png,"SMARTER;, C21.COM, Century 21 Real Estate LLC;, Realoey Company. GEMTURY 210 and SHARTER, BOLDER FASTER @) are Replstered Trademark$ Oxned By Century, Real Estate LLC: An Equal Opportunity Company. Equal Housing Opportunely . Each CENTURY 21 ice, Independently Owcned, Operated:, Clur2l",AD0263
AD0263_Frame_690.png,"SMARTER. BOLDER:, C21.COM, Century 21 Real Estate LLC;, Realoey Compan;. GEMTURY 210 and SHARTER, BOLDER FASTER @) are Replstered Trademarks Oxned By Century, Real Estate LLC: An Equal Opportunity Company. Equal Housing Opportunely . Each CENTURY 21 ce, Independently Owcned, Operated:, Cluryl",AD0263
AD0263_Frame_700.png,"SMARTER. BOLDER:, C21.COM, Century 21 Real Estate LLC;, Realoey Compan;. CEMTURY 210 and SHARTER, BOLDER FASTER @ are Replstered Trademarks Oxned By Century, Real Estate LLC: An Equal Opportunity Company. Equal Housing Opportunely . Each CENTURY 21 Oce, Independently Owcned, Operated:, Cluy2l",AD0263
AD0263_Frame_710.png,"SMARTER. BOLDER. FASTER?, C21.COM, Century 21 Real Estate LLC;, Realoey Compan;. CEMTURY 210 and SHARTER, BOLDER FASTER @ are Replstered Trademarks Oxned By Century, Real Estate LLC: An Equal Opportunily Company. Equal Housing Opportunely . Each CENTURY 21 ce, Independently Owcned, Operated:, Clur2l",AD0263
AD0263_Frame_720.png,"SMARTER. BOLDER. FASTER?, C21.COM, Century 21 Real Estate LLC;, Realoey Compan;. CEMTURY 210 and SHARTER, BOLDER FASTER @ are Replstered Trademarks Oxned By Century, Real Estate LLC: An Equal Opportunily Company. Equal Housing Opportunely . Each CENTURY 21 ce, Independently Owcned, Operated:, Clur2l",AD0263
AD0264_Frame_1120.png,"Traired Dadlander, Do not alemn",AD0264
AD0264_Frame_1130.png,Trairicd Dadlal,AD0264
AD0264_Frame_1150.png,"Edo Ia !""mowpl",AD0264
AD0264_Frame_1180.png,attompg,AD0264
AD0264_Frame_1190.png,Wadlaulele_Vo nutrattempi,AD0264
AD0264_Frame_1200.png,uned Vadlandor  Uo not attempt,AD0264
AD0264_Frame_1450.png,"lcatcta, MILES, 50 MHLAD",AD0264
AD0264_Frame_1460.png,"lica Gcla, MILES, 50 MHLEB",AD0264
AD0264_Frame_1470.png,"lica Gcla, MILES, 50 MHIEED",AD0264
AD0264_Frame_1480.png,"lca Gcla, MILES, 50 MHILED",AD0264
AD0264_Frame_1490.png,"lcatcla, MILES, 50 MILEB",AD0264
AD0264_Frame_150.png,kcc tod,AD0264
AD0264_Frame_1500.png,"lca tcla, MILES, 50 MILED",AD0264
AD0264_Frame_1510.png,"lca tcla, MILES, 50 MHEED",AD0264
AD0264_Frame_1520.png,"ica tcla, MILes, 50 MIEED",AD0264
AD0264_Frame_1590.png,"50, ES, lca tcl, MhHab",AD0264
AD0264_Frame_1600.png,"50,, 6ca Gclo, KhHAb",AD0264
AD0264_Frame_1610.png,"Vote now to decide who wins, KeatrECHASECOM, 50,, Ica Gcl, Mhhab",AD0264
AD0264_Frame_1620.png,"Vote now to decide who wins, CeKECHASE COM, S0 NHHIS, #ca Gclo",AD0264
AD0264_Frame_1630.png,"Vote now to decide who wins, COKECHASE COM, fca Gtlo",AD0264
AD0264_Frame_1640.png,"Vote now to decide who wins, COKECHASE COM, fca (tl",AD0264
AD0264_Frame_1650.png,"Vote now to decide who wins, COKECHASE COM, icatch",AD0264
AD0264_Frame_1660.png,"Vote now to decide who wins, COKECHASE COM, @ca Ccl",AD0264
AD0264_Frame_1670.png,"Vote now to decide who wins, COKECHASE COM, @ca lclo",AD0264
AD0264_Frame_1680.png,"Vote now to decide who wins, COKECHASE COM, @ca Ccl",AD0264
AD0264_Frame_1690.png,"Vote now to decide who wins, COKECHASE COM, @ca Ccl",AD0264
AD0264_Frame_170.png,Aca,AD0264
AD0264_Frame_320.png,Kata,AD0264
AD0264_Frame_330.png,Icg Cd,AD0264
AD0264_Frame_340.png,Vicn Cc,AD0264
AD0264_Frame_350.png,a 6cl,AD0264
AD0264_Frame_600.png,Dula Companv,AD0264
AD0264_Frame_670.png,Knd,AD0264
AD0264_Frame_680.png,"V9j5, Cx,l, h %ojiWbW,o;:1',,, tij;:6s; :",AD0264
AD0264_Frame_690.png,"IoN, 10966, Wb, N u"" ciieu Eoufe Deseeue; tjltetex]wperele Me /el U, Cola, 7Z64",AD0264
AD0264_Frame_700.png,"Wpe, apik"", Keseynylojul Bote Desion are reqistered, Ea, of Ine Coga, Cola (ompame",AD0264
AD0264_Frame_710.png,"Miou Botul Desion are reqistered, Coca-CCola (ompam",AD0264
AD0264_Frame_720.png,"49, Ionidai",AD0264
AD0264_Frame_800.png,JJ,AD0264
AD0264_Frame_820.png,mn,AD0264
AD0264_Frame_860.png,lcaGca,AD0264
AD0264_Frame_870.png,YGca Gc,AD0264
AD0264_Frame_880.png,PF,AD0264
AD0264_Frame_890.png,Pf,AD0264
AD0264_Frame_960.png,AC,AD0264
AD0265_Frame_10.png,"SECURITY CAMERAS, AROUND FTHE WORLD",AD0265
AD0265_Frame_100.png,ALSO CAPTURE:.,AD0265
AD0265_Frame_110.png,ALSO CAPTURE:.,AD0265
AD0265_Frame_130.png,PEOPLE STEALING,AD0265
AD0265_Frame_140.png,PEOPLE STEALING,AD0265
AD0265_Frame_150.png,PEOPLE STEALING,AD0265
AD0265_Frame_160.png,PEOPLE STEALING,AD0265
AD0265_Frame_170.png,PEOPLE STEALING,AD0265
AD0265_Frame_180.png,"PEOPLE STEALING, ISSES;",AD0265
AD0265_Frame_190.png,"PEOPLE STEALING, SSES",AD0265
AD0265_Frame_20.png,"SECURITY CAMERAS, AROUND THE WORLD.",AD0265
AD0265_Frame_200.png,"PEOPLE STEALING, SSES",AD0265
AD0265_Frame_210.png,"PEOPLE STEALING, SSES",AD0265
AD0265_Frame_220.png,"MUSIC, DDICTS, Zmqin",AD0265
AD0265_Frame_230.png,"MUSIC, DDICTS, ZMqona",AD0265
AD0265_Frame_240.png,"MUSIC, DDICTS, 2oiqubna",AD0265
AD0265_Frame_250.png,"MUSIC, DDICTS, 2010/03m8",AD0265
AD0265_Frame_260.png,"MUSIC, DDICTS, 2010/0343",AD0265
AD0265_Frame_270.png,"MUSIC, DDICTS, 201003a",AD0265
AD0265_Frame_280.png,"SUl"" 24 LEPL2008, 16.19:40",AD0265
AD0265_Frame_290.png,"Sul5|  SEPL2O08, 16.19:40, HONEST, CKPOCKETS",AD0265
AD0265_Frame_30.png,"SECURITY CAMERAS, AROUND THE WORLD.",AD0265
AD0265_Frame_300.png,"SUU I  SEPL2008, 16.19:40, HONEST, CKPOCKETS",AD0265
AD0265_Frame_310.png,"SUl 2u ISEPL2008, 16.19.41, HONEST, CKPOCKETS",AD0265
AD0265_Frame_320.png,"SU"" *4 JSEPL2008, 16.19:42, HONEST, CKPOCKETS",AD0265
AD0265_Frame_330.png,"SUU_I  SEPL2O08, 16.19.42, HONEST, CKPOCKETS",AD0265
AD0265_Frame_340.png,"SUU"" 24 ISEPL2008, 16.19.43, HONEST, CKPOCKETS",AD0265
AD0265_Frame_350.png,"SUU"" 24 _EPL200b, 16.19.43, HONEST, CKPOCKETS",AD0265
AD0265_Frame_360.png,"S C, DF1ea, E9i7, AND, POTAS, CH, EA",AD0265
AD0265_Frame_370.png,"E C, Dia6a, 22, 79, 1 2, AND POTATO CHIP, EALERS",AD0265
AD0265_Frame_380.png,"3n, DiO1 0a, 37 El=, AND POTATO CHIP, EALERS",AD0265
AD0265_Frame_390.png,"3n, Dae1 8a, 37 Eie, AND POTATO CHIP, EALERS",AD0265
AD0265_Frame_40.png,"SECURITY CAMERAS, AROUND THE WORLD.",AD0265
